item_name,category,image_url,price_twd,calories_kcal,protein_g,fat_g,saturated_fat_g,trans_fat_g,carb_g,sodium_mg,nutrition_json,detail_url,source_page,crawled_at
黃金烏龍拿鐵,找拿鐵,http://50lan.com/web/bookpic/200922620145031061.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936729+00:00
阿華田拿鐵,找拿鐵,http://50lan.com/web/bookpic/200922620145031061.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936763+00:00
可可芭蕾拿鐵,找拿鐵,http://50lan.com/web/bookpic/200922620145031061.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936794+00:00
波霸鮮奶,季節限定,http://50lan.com/web/bookpic/200922620152412041.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936899+00:00
珍珠鮮奶,季節限定,http://50lan.com/web/bookpic/200922620152412041.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936930+00:00
檸檬紅茶,季節限定,http://50lan.com/web/bookpic/200922620152412041.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936961+00:00
檸檬梅汁綠,季節限定,http://50lan.com/web/bookpic/200922620152412041.gif,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.936992+00:00
四季春+珍波椰,推薦,http://50lan.com/web/bookpic/20116816485353817.jpg,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.937109+00:00
波霸奶綠,推薦,http://50lan.com/web/bookpic/20116816485353817.jpg,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.937143+00:00
烏龍瑪奇朵,推薦,http://50lan.com/web/bookpic/20116816485353817.jpg,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.937172+00:00
混珠黃金烏龍,推薦,http://50lan.com/web/bookpic/20116816485353817.jpg,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.937203+00:00
紅茶拿鐵,推薦,http://50lan.com/web/bookpic/20116816485353817.jpg,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.937231+00:00
旺來紅,推薦,http://50lan.com/web/bookpic/20116816485353817.jpg,,,,,,,,,"{""calories_kcal"": null, ""protein_g"": null, ""fat_g"": null, ""saturated_fat_g"": null, ""trans_fat_g"": null, ""carb_g"": null, ""sodium_mg"": null}",http://50lan.com/web/products.asp,http://50lan.com/web/products.asp,2026-04-04T18:45:34.937261+00:00
